0,1,http,https,#,@,len,negative_weight,positive_weight,neutral_weight
neutral,"TCL L42F3300FC/G 42 Zoll LED Backlight Fernseher, jetzt nur 329 Euro, rund 70 Euro gespart http://t.co/ooEUNSToh0",1,1,0,0,16,2,4,16
neutral,''team fab 0/5'' mddrr ma reine,0,0,0,0,6,1,1,6
neutral,Team New Zealand baut Führung im Vuitton Cup aus http://t.co/bT9W56LILd,1,1,0,0,10,5,5,10
neutral,"Technische Fragen &amp; Probleme - Das ""HILFE-Forum"" :: RE: Lenkung geht sehr schwer: Autor: PowerOfDreams Verfas... http://t.co/R1XlxaQIgQ",1,1,0,0,17,7,5,17
neutral,Technische Probleme übrigens ab Min 15 gelöst... http://t.co/9D7u6EVnUs,1,1,0,0,8,4,3,8
neutral,"Teil 1 bei uns""@pcg_de: Sniper Elite: Nazi Zombie Army 2 erscheint Ende Oktober 2013, allerdings nicht in Deutschland http://t.co/gGd1JNousO",1,1,0,1,19,8,10,19
neutral,Teile dein leben nur mit den Leuten die dir was bedeuten &lt;3 http://t.co/Dl3P0qwafy,1,1,0,0,13,10,10,13
neutral,Teilen im Netz – oder die rechtlichen Grenzen &amp; Gefahren der Verwendung von User Generated Content in #SocialNetworks http://t.co/FbmtGt6Jkt,1,1,1,0,19,9,8,19
neutral,Telefonüberwachung: Handy-Daten verraten illegale CIA-Operation http://t.co/vPEwNgDthD,1,1,0,0,6,1,0,6
neutral,"Temp:26,6°C Wind:1km/h Luftdruck:1012,3 hpa Trend:langsam fallend Niederschlag:0,0mm. Trend: Hin und wieder Niederschlag, sehr unbeständig",0,0,0,0,14,3,3,14
neutral,Temp:8.0°CFeuchte:90% Wind:0.0km/hRichtung:NEDruck:1027.26hpa SteadyRegen0.0mmVorhersage:Fine weather,0,0,0,0,4,0,0,4
neutral,Tempelhof-Schöneberg: Ex-Piratin Wanda Preußker wechselt zur Berliner CDU http://t.co/YwXLfcZ43v,1,1,0,0,9,3,2,9
positive,Terschelling 😋❤,0,0,0,0,2,0,2,0
neutral,"Test - Iglo floppt, Frosta toppt bei Rückverfolgung! Mehr unter http://t.co/MRfhZ2PmLr @greenpeace_de",1,1,0,1,12,4,5,12
neutral,TEST TEST #Feuer auf dem CeBIT #digitalSTROM Stand Rechts TEST TEST 13.8.2013 13:41,0,0,2,0,13,3,2,13
neutral,TEST TEST #Panik bei #digitalSTROM an der #IFA 2013 TEST TEST #mydigitalstrom 5.9.2013 16:10,0,0,4,0,14,3,4,14
positive,"Teste mal #franzferdinand: right thoughts, right words, right action - vielleicht hilft das ja gegen die grauen Wolken",0,0,1,0,18,10,18,11
neutral,Teure Luft: Mit dem 4er Cabrio zieht BMW die Preise an: BMW befreit den neuen 4er von seinem fest... http://t.co/e7adOWtQBi #Nachrichten,1,1,1,0,21,8,7,21
neutral,Teures Geschenk schnell abholen http://t.co/axWz4RBOKB,1,1,0,0,5,2,2,5
neutral,Teures Trostpflaster für Wahlschlappe - FDP-Staatssekretäre beziehen weiter Gehalt http://t.co/rlxzpJOoHS,1,1,0,0,10,4,3,10
neutral,"The Complete Guide to Twitter Etiquette. Nicht wirklich neu, dennoch wirklich nützlich. http://t.co/Qir0SS8jOL via @mashable",1,1,0,1,15,7,7,15
neutral,The Last of Us – neuer Spielmodus: Naughty Dog ist hat The Last of Us noch lange nicht aufgegeben. Nun wurde e... http://t.co/KkNh6UZVra,1,1,0,0,23,12,16,23
negative,"The original; Bitte?Offline wegen Internet sparen, ka wieviel mb schon weg sind; total schwarz.",0,0,0,0,14,14,6,7
neutral,The Voice 2013-Coach: Diese Schöne gehört zu Samu Haber #SamuHaber http://t.co/8dKblA5e0k,1,1,1,0,11,5,5,11
positive,the word scheiße makes shit sounds better.,0,0,0,0,7,3,7,3
neutral,"Theater, Oper, Kabarett, Lesungen, Buchpräsentationen und mehr http://t.co/N6OjjqNGEc #apa #ots #bot",1,1,3,0,11,2,2,11
neutral,thesecondquincy: arianracehorse: 314eater: fahrenheit-469: 314eater: THERE’S A 104 DAYS OF SUMMER VACATION... http://t.co/hrumP8LEIh,1,1,0,0,13,1,2,13
negative,THIS MEANS WAR movie name. Seems wierd #whattounderstand,0,0,1,0,8,8,1,2
positive,Thomas Schatz und Mario Rieder wurden auch bei ligaportal.at ins Team der Runde 4 gewählt! Herzliche Gratulation! http://t.co/kqsYyRcFQZ,1,1,0,0,18,10,18,12
neutral,"Thomas-Evangelium Logie 1: Wer die Interpretation dieser Worte findet, wird den Tod nicht schmecken http://t.co/ObPg2Cx2yg",1,1,0,0,15,7,7,15
neutral,"tief durchatmen und sich dem hingeben, merci Dieter ,,, http://t.co/YdO6uJYXw0",1,1,0,0,10,3,4,10
neutral,Tiffany Laschen Sara Worstell http://t.co/cdtRmY7tsw,1,1,0,0,5,0,0,5
neutral,Tigerlady (57) aus Singen #geil #fickpartner Link: http://t.co/fiSr0C89MJ http://t.co/TIP4hQnrz7,2,2,2,0,9,1,1,9
neutral,Tim Louwerse (NEC Nijmegen D Jugend) mit seinen personalisierten Sells Wrap VII Elite Aqua Junior in Pro Keepers... http://t.co/4kCpOK7pMn,1,1,0,0,19,4,4,19
positive,Time to sleep... guten nacht...,0,0,0,0,5,2,5,3
neutral,Timo Glock verteidigt DTM Kein Chaos hoch zehn http://t.co/cLhDs1DYt2,1,1,0,0,9,3,2,9
neutral,Tintentanks für Ihren HP Deskjet 6980 günstig online kaufen http://t.co/RCp5MsKfo7 #verbrauchsmaterial,1,1,1,0,11,2,3,11
neutral,"Tipp: iOS 7 optimierte Apps (u.a. 500px, Camera+ und todoist): Seit dem 18. September können sich Anwender die... http://t.co/5psImLowuz",1,1,0,0,19,7,5,19
neutral,"Tja... Bleibt wohl nur der BBM sobald er Crossplatform released wurde. RiM hat jahrelang Erfahrung, mit sicherer Verschlüsselung. #LastTweet",0,0,1,0,19,7,7,19
neutral,T-Mobile USA möchte noch mehr Apple ins Sortiment nehmen: Nach der erfolgreichen Integration des iPhones ins P... http://t.co/rXhpwfjmB8,1,1,0,0,18,9,9,18
negative,Tod des geliebten Haustiers: Trauerratgeber von Eltern für Eltern von Alfred F... http://t.co/wGpCcXFG56 via @amazon,1,1,0,1,15,15,7,10
neutral,Today stats; laden; via Today stats; Geht auch nicht Today stats: ipad ios7 laden.,0,0,0,0,14,4,7,14
positive,Today's Word: Nach Translation: After Pronunciation: [nah] Example: Das Leben fängt nach dem Kaffee an Life begins after coffee....,0,0,0,0,19,7,19,10
neutral,"To-Do-LIste: Blumen gießen, Einkauf, Spiegel-Abo kündigen",0,0,0,0,6,0,0,6
neutral,Toleranz funktioniert anders #unnötig #sinnfrei #toleranz #loyalität http://t.co/Cpu1XdEH8Z,1,1,4,0,8,2,2,8
negative,Toll nicht schlafen zu können nach der Nachtschicht \o/,0,0,0,0,9,9,8,7
negative,"Toll, alle krank in meinem Umfeld. Ich wars net.",0,0,0,0,9,9,6,7
negative,"Toll, die 1. DVD von Once apon a time hat gleich bei der 1. Folge einen Fehler, dass ich die ganze verfickte DVD nicht mehr abspielen kann",0,0,0,0,27,27,19,23
negative,"toll, hab bauchweh &amp; das schon morgens.",0,0,0,0,7,7,5,4
positive,"Toll, wenn man einem strukturierten Vortrag eines Juristen im IRA des #LTSH zuhören kann.",0,0,1,0,14,8,14,7
neutral,Tolle Aussicht bei genialem Wetter heute etwa 100 Meter über Hörde auf dem Hochofen Phoenix-West. #Dortmund #Herbst http://t.co/8hnGoQFuZf,1,1,2,0,18,6,8,18
positive,Tolle Betriebsanleitung... #heuteshow #GroßeKoalition #GroKo http://t.co/J8IijsWPcS,1,1,3,0,6,1,6,1
positive,Tolle Dialoge ... #schwiegertochtergesucht #sg,0,0,2,0,5,4,5,3
positive,Tolle Konzeptarbeit! http://t.co/3bFVtLcNZf,1,1,0,0,3,0,3,1
negative,Tolles Gefühl nur verletzt zu werden :(((,0,0,0,0,7,7,4,5
negative,"Tolles Vorbild, Herr Landtagsabgeordneter aus #RLP cc @janwiejan",0,0,1,1,8,8,2,3
neutral,"Tommy Haas gg Granollers. Beim 1-1 im 1. Satz schmiss er den Schläger zum 1. Mal. Jetzt 6-4, 4-0. Viel Lärm um fast gar nichts. #ATP",0,0,1,0,26,14,16,26
positive,Too much dessert! hehe http://t.co/ggQxtwBDeJ,1,1,0,0,5,0,5,2
positive,TOOOOOOORRRRR für die 60er!!! Danke Freddy schramme!! __________________ Neuer Spielstand: 0:1,0,0,0,0,11,4,11,5
neutral,Top 10 Horror Movie Cliches http://t.co/iWLIfAgIJC,1,1,0,0,6,4,2,6
neutral,Top 10 Horror Movie Cliches: http://t.co/J2WuV87TlO via @youtube,1,1,0,1,8,4,3,8
neutral,"Top 3 inspirations. Einstein, Marley, Jobs.",0,0,0,0,6,2,2,6
neutral,TOP Arbeitgeber sucht inhouse Consultant Application Management Logistik… http://t.co/F5ZX223OtY Job Ulm,1,1,0,0,11,1,2,11
neutral,Top List Thursdays – Top Ten Horror Movie Cliches http://t.co/cJyzWrBeeg #TopListThursday #cliches,1,1,2,0,12,5,3,12
neutral,Top Originelle Geschenke http://t.co/GCm2VznM67,1,1,0,0,4,1,1,4
neutral,"Top Preis: Baby Butt Reisebett - Baby Butt Reisebett, einfache Handhabung des Auf- und Abbaus, seitliche Sicherh... http://t.co/wq2RfliFq0",1,1,0,0,18,4,6,18
neutral,"Top story: Große Verunsicherung durch SAFe | heise Developer http://t.co/U3EORicLO7, see more http://t.co/dIRqwaYxr3",2,2,0,0,13,5,4,13
neutral,Topfavorit Gatlin gewinnt 100 m: US-Star Justin Gatlin triumphierte in Linz – und wird auch nächstes Jahr wied... http://t.co/Xs3VTG2xKF,1,1,0,0,19,7,9,19
neutral,Topspringpferdevererber Kannan aus der SF Zucht http://t.co/jzVazmRdo8,1,1,0,0,7,2,2,7
neutral,Torchlight 2 - Schlechte Aussichten für eine Konsolen-Version http://t.co/yyUQSdzF8n (via @games_ch),1,1,0,1,11,4,5,11
negative,Tot sein wär heute schöner als draussen zu sein.,0,0,0,0,9,9,7,8
negative,tot: meine Aussichten. Endet es.,0,0,0,0,5,5,1,3
neutral,Total überfordert! Was muss man nu unbedingt haben??? #Spiel13,0,0,1,0,9,4,5,9
neutral,Tote bei erstem Herbststurm http://t.co/KUL3EKaUzT #Deutschland,1,1,1,0,6,2,2,6
negative,Toter Finanzchef: Zurich bestätigt Existenz eines Abschiedsbriefes: Der Schweizer Versicherer Zurich hat die E... http://t.co/cGx1xiRV9i,1,1,0,0,15,15,6,9
neutral,Touch-Computer TC55: Motorola Solutions präsentiert Business-Smartphone fürs Grobe #TC55 #Smartphone http://t.co/dIGlbJYU7O,1,1,2,0,11,1,1,11
positive,Tränen gelacht! http://t.co/fJOPaM93B8,1,1,0,0,3,1,3,1
positive,"Träume nicht dein Leben, sondern lebe deinen Traum. Denn Träume setzen Ziele und Ziele kannst du erreichen. :)",0,0,0,0,18,9,18,15
positive,Träume Verwirklichen *-* nach 2ten Jaguar Suchen spenderfahrzeug kennt jemand einen mit Alten Jaguar xj8/12? Wup wup :),0,0,0,0,18,5,18,9
neutral,Trabzonspor - Legia Warschau -:- (1:0) Ende 1. Halbzeit #TRALEG http://t.co/FxvbdqG8H4,1,1,1,0,11,3,3,11
neutral,Trade Marketing Manager Capri-Sonne (m/w) – Deutsche SiSi-Werke Betriebs GmbH… http://t.co/FMQeTXq3zZ Job Heidelberg,1,1,0,0,13,1,2,13
neutral,Traffic-Coaching :: Extrem zielgerichtete Webseitenbesucher in wenigen Minuten!: http://t.co/v9c0S3DHGN,1,1,0,0,9,1,2,9
neutral,Training: Starker Smog verzögert letztes Training zum Indien-Rennen - Abendzeitung München: ... http://t.co/RTpY3Mhd0h #Muenchen #Munich,1,1,2,0,15,4,6,15
positive,"Trainingstag 2 geschafft, Materialausgabe war auch erfolgreich. Morgen früh gehts endlich aufs Eis! #cantwait",0,0,1,0,14,9,14,9
neutral,Transfer angeblich perfekt - Real zahlt 99 Millionen Euro für Gareth Bale http://t.co/VfimH0LIlI,1,1,0,0,13,3,5,13
neutral,"Transfermarkt.de:""Früherer SCler Ehret verstorben http://t.co/o32xb0HyBV"" #Fussball #Transfermarkt",1,1,2,0,7,1,0,7
neutral,"Transfermarkt.de:""Oxlade-Chamberlain droht lange Pause http://t.co/bxy2KSW9Yc"" #Fussball #Transfermarkt",1,1,2,0,7,2,2,7
neutral,Tratsch + Headlines Sport http://t.co/fSQ8nk6lj2,1,1,0,0,5,1,2,5
neutral,"Traurige Gewissheit der seit Freitag, 09.08.2013, vermisste 16-jährige Junge aus Neubrandenburg, ich hatte hier... http://t.co/l0Z7a7U5yu",1,1,0,0,15,6,5,15
negative,Treffpunkt: 17:45 Uhr. Fahrt Dauer: 5 min. Das Training beginnt um 18:30 Uhr. Ich hasse es.,0,0,0,0,16,16,5,11
neutral,Trick or Treat? Dann tricksen wir eben mal… Oft sind die optisch beeindruckendsten Kreationen einfacher zu machen... http://t.co/dw6GXfUM7M,1,1,0,0,18,8,7,18
neutral,Tritt bei Sonic Dash gegen mich an! #SonicDashmmm https://t.co/Mw4v3OxjDh,1,1,1,0,9,3,4,9
neutral,Trotz Aus im Bundestag: FDP-Staatssekretäre bekommen weiter Gehalt http://t.co/x1NS2Xrs5p,1,1,0,0,9,5,4,9
neutral,Trotz Energiewende: SPD-Chef Gabriel setzt weiter auf Kohle: SPD-Chef Sigmar Gabriel rückt vom Ziel eines rasc... http://t.co/P3eap8VKRW,1,1,0,0,17,5,5,17
neutral,Trotz schwierigem zweiten Quartal: Media-Saturn setzt starkes Online-Wachstum fort http://t.co/8BnsstDq4q #ecommerce #retail,1,1,2,0,12,0,1,12
neutral,Trotz Teilverstaatlichung: Commerzbank-Chef Blessing fliegt First Class: Dank milliardenschwerer Staatshilfen ... http://t.co/vKrzCmhoBD,1,1,0,0,12,2,2,12
neutral,TSG 1899 Hoffenheim vor unlösbarer Aufgabe? Bayer zu stark? | Stefan Bodemer http://t.co/gQMf8q8n7D,1,1,0,0,13,5,7,13
neutral,"TSG protestiert - Brychs ""leichte Zweifel"" http://t.co/FbqqgEQp3E October 18, 2013 at 11:08PM",1,1,0,0,12,2,3,12
neutral,TSV verliert den Test gegen SC Marl-Hamm II verdient mit 1:3. Kai Kallinowski traf zum 1:1-Pausenstand.,0,0,0,0,16,6,8,16
neutral,Tu was Gutes! Spenden ohne draufzuzahlen. http://t.co/3PdJZkqQEf,1,1,0,0,7,2,3,7
neutral,Tuesday steht kurz vor der Geburt ihres Baby's. Jodie muss ihr bei ihrer Geburt helfen. #BeyondTwoSouls... http://t.co/5v9Mk2JMHd,1,1,1,0,17,7,8,17
neutral,TuPaFun mit Fakten bzw. unnützes Wissen für euch #3: http://t.co/fHv4qfMzG5 über @YouTube,1,1,1,1,12,6,5,12
neutral,"TURBO SLIM EXTREM stark!! Fatburner, Schlank Pillen, Schnell abnehmen o. Diät: EUR 19,50 (7 Gebote)Enddatum: F... http://t.co/phtWFJ8tXn",1,1,0,0,17,1,0,17
neutral,Turboloch geschlossen: BBM Motorsport pimpt BMW 3er Touring: Mit dem E91 stellt BMW seinen aktuellen 3er Kombi... http://t.co/fHk8NWDh8K,1,1,0,0,18,4,4,18
neutral,"turtle firewalker Christian Wiergowski posted in Kongress „Medien und Heiler aus Großbritannien“: ""Wie d... http://t.co/unq7SgBfhV",1,1,0,0,15,3,3,15
negative,tut einfach so weh,0,0,0,0,4,4,4,3
neutral,TV Beitrag: Reinsdorf Classic Cup 2013 - Zweiter Durchgang Lauf 01 http://t.co/pBRejbO6wn,1,1,0,0,12,1,4,12
neutral,tv duell: wer scheisse baut muss scheisse ernten. gleiches recht fuer alle.,0,0,0,0,12,8,5,12
positive,TVG verliert nach guter Leistung 0:1 gegen Satrup (Pokal). Weiter kämpfen Männer!,0,0,0,0,12,6,12,7
neutral,TVonline Live Eintracht Braunschwe: Eintracht Braunschweig gegen FSV Frankfurt live streaming 2013 über das…Th... http://t.co/M9TGRh82tS,1,1,0,0,13,2,4,13
negative,Twitch?Dornröschen lass dein BH herunter.,0,0,0,0,5,5,2,2
positive,"Twitter an! ""@Desaster77: NÜ JÖRK RIÖ DÖKIÖ"" Twitter nie mehr ausmachen! LLLLLLOOOOOOOOOOLLL",0,0,0,1,12,4,12,5
negative,Twitter auf meinem Laptop geht nicht mehr ?! O.o,0,0,0,0,9,9,8,9
neutral,Twitter findet die Ursache für Lebensmittelvergiftungen - Deutsche Mittelstands Nachrichten http://t.co/2o4PIccwUA,1,1,0,0,11,6,6,11
neutral,"Twitter schickt mir ""Vorschläge basierend auf @maxhaegler und Paul Scharner"" Was dabei wohl rauskommt?",0,0,0,1,14,7,8,14
neutral,tz: Bayern holt Supercup - Elfer-Lotto gegen Chelsea: Prag - Revanche geglückt! Der FC Bayern rächt sich für d... http://t.co/dafBKDARZ4,1,1,0,0,20,7,10,20
neutral,"tz: Schweinsteiger als ""Fußballer des Jahres"" geehrt: München - Bastian Schweinsteiger ist kurz vor seinem 300... http://t.co/bquD0k4UYZ",1,1,0,0,16,5,8,16
neutral,U 20: DFB-TV überträgt Spiel gegen Polen live http://t.co/ruD6wyYX4t,1,1,0,0,9,2,5,9
neutral,U17-WM: Österreich verliert gegen Argentinen mit 2:3 http://t.co/2V2FXDNXzH,1,1,0,0,8,4,4,8
neutral,UFO-Pressekonferenz - Hochrangige Militärs packen aus (Coalition for Freedom of Information) http://t.co/JfKwaCwsdT,1,1,0,0,12,5,4,12
neutral,Uh das sagt was sollte man über dich wissen?,0,0,0,0,9,7,7,9
positive,"UH UH UH!!! Ein Gedankensprung zu #PacificRim!!! Hab eigentlich keine Zeit dafür, aber den muss ich jetzt hören! :D @Chaz_Ashley",0,0,1,1,20,12,20,13
negative,"Uh, @FCH1846 holt sich Smail Morabit, ex @ROTWEISSERFURT. Schwieriger Charakter. Könnte schief gehen. Gewaltig sogar",0,0,0,2,15,15,4,7
neutral,"Uh, Andrew Garfield bei Doctor Who. Muss immer lachen, wegen seinem komischen Kopf",0,0,0,0,13,6,5,13
neutral,Uhren-Sale bis -60%: Tolle Uhren bis zu 60% reduziert http://t.co/lFSG8tgQFn,1,1,0,0,10,3,5,10
negative,Ultimative Langeweile..... Ich sterbe mooooooah D:,0,0,0,0,6,6,2,2
neutral,"Ultra Slim Wand Halterung!: Duisburg | Zum Verkauf steht eine gebrauchte Wand Halterung, aber in einem guten Z... http://t.co/QNeJjOddso",1,1,0,0,19,11,9,19
neutral,Umfangreiche Zertifizierung für Trainer: Transatlantic Fitness bietet exklusiv eine breite Auswahl von TRX... http://t.co/7ig9nWWUeg #fb,1,1,1,0,15,3,6,15
neutral,Umfrage unter Staatsfirmen: Chinas Industrie wächst schneller... http://t.co/g8DJ5qNWqU,1,1,0,0,8,1,2,8
negative,"Umm, Zullyann hates me. Im gunna die now.",0,0,0,0,8,8,3,3
neutral,Umstrittener Steuerdeal: Klares Kentern: Kieler Oberbürgermeisterin Gaschke tritt zurück http://t.co/cq90q0fTgZ via @SPIEGELONLINE,1,1,0,1,12,3,2,12
neutral,Umzug. Arbeitsplatz steht! http://t.co/MeGrFeKJ1W,1,1,0,0,4,0,0,4
neutral,Unabhängige Amtsführung v Sozialministerin #Haderthauer zweifelhaft http://t.co/ipuiI4U0w0 #Mollath #Sapor #Modellauto's #CSU- #Amigos,1,1,6,0,12,0,2,12
neutral,"Unbedingt 1 X machen (24/25): Ein Problem zu lösen lernen, Christoph Badelt, Rektor der WU",0,0,0,0,15,8,7,15
neutral,"Und ausgekotzt: http://t.co/bo4Y8D47oE [Wer's lesen will, muss mich jetzt wohl bei LJ adden. ;D]",1,1,0,0,14,7,8,14
neutral,"Und bin gespannt, was von der neuen EP gespielt wird",0,0,0,0,10,7,7,10
neutral,"Und damit herzlich willkommen zum Thementag ""Wirsing - warum er als Zahlungsmittel von den USA nicht anerkannt ist""",0,0,0,0,18,10,15,18
positive,"Und dank Emulator ""Springfield"" auf dem Laptop spielen.",0,0,0,0,8,5,8,6
neutral,"Und dann erfindet die Bundeskanzlerin auch noch neue Worte: ""Ich bin da nicht die Allereinzigste.""",0,0,0,0,15,11,11,15
neutral,Und die Musi spuilt dazu . . .  Die Fußgängerzone ist heute fest in der Hand der politischen Parteien... http://t.co/Wpc3sc5YRQ,1,1,0,0,21,12,14,21
neutral,Und endlich auf Weltbild erhältlich: Das 2. Kapitel von ANEBA. DIE RÜCKKEHR: http://t.co/wQagF0Q05d #Fantasy #Ebook #Roman,1,1,3,0,16,8,6,16
negative,Und ich beleidige mich gerne selber c:,0,0,0,0,7,7,5,6
positive,Und jetzt im Supermarkt ewig anstehen. Ich bekomm auch nichts geschenkt...,0,0,0,0,11,6,11,7
positive,"und jetzt? späte Schlaf-schaf-zeit, endlich. Gute nacht welt, träumt schön :)",0,0,0,0,11,5,11,6
positive,Und mach mir 'ne Geschlechts-OP klar - YOLO!,0,0,0,0,8,5,8,6
positive,Und morgen geht endlich wieder #BauersuchtFrau los! Ich freu mich wie ein Schneekönig ! #schwiegertochtergesucht #sg,0,0,3,0,16,14,16,13
negative,Und Rap hat mich nicht immer glücklich gemacht.  #Gangster,0,0,1,0,10,9,8,8
negative,"Und schon das erste Unglück passiert, nur weil ich zu schaue",0,0,0,0,11,11,8,9
positive,"Und was hast du noch für Macken? :D — Ich bin Hyperaktive , Launisch aber zu 80 % immer gut gelaunt ,.... usw... http://t.co/X9LUtyWRZs",1,1,0,0,24,15,24,16
negative,'Und was nehmen Sie?'- 'Ich nehm dann mal die traurige Wendung.',0,0,0,0,11,11,6,5
positive,"Und wen beschuldigst du? - ""Ausländer."" ""oh cool!"" xDDD #diktatorhighfive",0,0,1,0,10,2,10,4
negative,"Und wenn der Tweet auch noch so schlecht ist, von meinen Homies aus dem FDP-Ortsverband gibt's immer nen Stern. Oh.",0,0,0,0,20,20,17,16
neutral,"Und wer in http://t.co/qq0ur327nu etwas blättert, findet auch was von mir. #tag2020",1,1,1,0,12,9,9,12
positive,Und wieder geht ein schöner (heißer) #Sommertag zu Ende - #Sonne #Baden #Sonne ☀🚣😎 http://t.co/uz99OlfwXg,1,1,4,0,15,8,15,8
positive,"Und.. Wieder da. War ur cool. Reisen is ur cool, wenn da nicht andere Reisende wären :-)",0,0,0,0,17,12,17,9
positive,Underso: Wir müssen mal frühstücken. Eine großartige Mahlzeit!,0,0,0,0,8,4,8,5
neutral,Understanding The Avon Company: A Complete Avon Review http://t.co/LP0fhAhgda,1,1,0,0,9,2,2,9
neutral,Unfasslich: Gerechtigkeit 2.0 http://t.co/le96d99NNo,1,1,0,0,4,0,0,4
positive,ungeliebte Arbeiten am besten gleich erledigen - tschüss tschüss,0,0,0,0,9,4,9,7
neutral,Ungesund gekaufter Schlüsselbus,0,0,0,0,3,0,0,3
neutral,Unglückliche Liebe.,0,0,0,0,2,1,0,2
positive,"Unglaublich, was für ein Spiel! @FKAustriaWien #faklive #dranglauben",0,0,2,1,8,3,8,3
neutral,unglaublich. http://t.co/5Q8hXsRDh6,1,1,0,0,2,1,0,2
neutral,Unglaubliche 140.000.000 tote Zugvögel jedes Jahr! https://t.co/EowZQx2g5T #Deutschland1,1,1,1,0,8,0,0,8
neutral,Unkontrollierte Druckwelle nach Sprengung: ei einem ... http://t.co/KENvSf0MRx,1,1,0,0,8,4,3,8
negative,Unnötiger scheiß. Ernsthaft.,0,0,0,0,3,3,0,0
neutral,"Unnützes BWissen, Teil 19: #Erdbeeren #BWissen http://t.co/vw1MAzbRGT",1,1,2,0,7,2,0,7
negative,Unnützes Wissen! http://t.co/kMmgxoYyI7,1,1,0,0,3,3,0,1
neutral,"Uns alle hier nie finden können @GSS_Bella_Eli @TomcatJerry @gabmoke @Talilily @Paqui080863 @Alsas1980 @KirstensWorld @Sham3S,schönen Mittag",0,0,0,8,15,5,9,15
neutral,Unsachliche Angriffe abwehren: Ratschläge für eine erfolgreiche Gesprächsführung http://t.co/s2srlfqzeB,1,1,0,0,9,2,3,9
neutral,Unser größter Feind http://t.co/Rm3vq6LjL6,1,1,0,0,4,0,1,4
neutral,Unser größter Feind http://t.co/v9ugp95qss,1,1,0,0,4,0,1,4
neutral,Unser Hamburg – Unser Netz: Initiative will Offenlegung von Akten gerichtlich erzwingen: Wenige Wochen vor dem... http://t.co/Tvt0UrrZDQ,1,1,0,0,17,6,8,17
neutral,"Unser kleines Gewinnspiel im letzten #BLINDzelnMagazin war übrigens ein toller Erfolg. Toll, dass so Viele mitgemacht haben. ...",0,0,1,0,18,10,13,18
positive,Unser Nachbars Hund :3 süßer kleiner Kerl &gt;w&lt; http://t.co/yK6avjFVq9,1,1,0,0,9,1,9,4
neutral,Unser Portal bietet Medizinern aus Tirol eine sehr effektive Möglichkeit die eigenen Leistungen im I Error,0,0,0,0,16,6,9,16
neutral,"Unser Presseportal bietet Zahn-Medizinern eine sehr effektive Möglichkeit, die eigenen Meldungen und http://t.co/fIlZhxlJF2",1,1,0,0,13,4,6,13
neutral,"Unser schönstes Buchzitat der Woche aus ""Die Lüge zwischen zwei Küssen"" von Maria Daniela Raineri (Knaur eBook) http://t.co/nKc4HGsIzP",1,1,0,0,18,7,7,18
